"APROVADA,""Realizar gestão contábil e tributária"",""Laudo de avaliação atuarial de plano de benefício pós-emprego"",""9039"",""Vanessa Athayde Ribeiro Ramos"","""",""CONTRIB/CONT/CONGER/ACFP"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de controle de gastos com pessoal"",""9040"",""Dario Fontoura Braz"","""",""CONTRIB/CONT/CONGER/ACFP"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de controle das contas de provisões de prêmio por performance, participação nos lucros e resultados e programas de desligamento voluntário"",""9041"",""Dario Fontoura Braz"","""",""CONTRIB/CONT/CONGER/ACFP"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de alocação contábil do Programa de Integração Social e da Contribuição para Financiamento da Seguridade Social"",""9057"",""Ana Maria Martins de Oliveira"","""",""CONTRIB/CONT/CRG/GAR"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Formulário de solicitação de informação sobre gastos em atendimento a órgãos externos"",""9060"",""Ana Maria Martins de Oliveira"","""",""CONTRIB/CONT/CRG/GAR"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de análise de resultado segmentado de receita, custeio e estoque"",""9071"",""Aldemir Rodrigues Junior"","""",""CONTRIB/CONT/CRG/EPCPV"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Norma de controle contábil de estoque"",""9078"",""Josane de Santana Correia"","""",""CONTRIB/CONT/CRG/CCEM"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de análise da conta de gastos em objetos de custos a recuperar"",""9079"",""Elza Mary Oliveira da Rocha"","""",""CONTRIB/CONT/CRG/GAR"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Relatório de lançamento de registros contábeis de empréstimos de produtos"",""9084"",""Edson dos Santos Barbosa"","""",""CONTRIB/CONT/CRG/EPCPV"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de análise da conta de empréstimos de produtos"",""9085"",""Edson dos Santos Barbosa"","""",""CONTRIB/CONT/CRG/EPCPV"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Relatório de verificação do saldo da conta empréstimo de produtos"",""9086"",""Edson dos Santos Barbosa"","""",""CONTRIB/CONT/CRG/EPCPV"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Relatório de lançamento da variação dos registros contábeis de empréstimo de produtos"",""9087"",""Edson dos Santos Barbosa"","""",""CONTRIB/CONT/CRG/EPCPV"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de análise da variação da conta de empréstimo de produtos"",""9088"",""Edson dos Santos Barbosa"","""",""CONTRIB/CONT/CRG/EPCPV"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Relatório de certificação da variação do saldo de empréstimo de produtos"",""9091"",""Edson dos Santos Barbosa"","""",""CONTRIB/CONT/CRG/EPCPV"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de apontamento de horas por projeto de investimento"",""9105"",""Ana Maria Martins de Oliveira"","""",""CONTRIB/CONT/CRG/GAR"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de indicadores de gastos na composição de balanço social"",""9107"",""Ana Maria Martins de Oliveira"","""",""CONTRIB/CONT/CRG/GAR"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Formulário de solicitação de criação e alteração de ciclo de rateio"",""9109"",""Ana Maria Martins de Oliveira"","""",""CONTRIB/CONT/CRG/GAR"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Relatório dos lançamentos de registro de receita, custeio e estoque do segmentado"",""9119"",""Aldemir Rodrigues Junior"","""",""CONTRIB/CONT/CRG/EPCPV"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de correção do custeio do segmentado"",""9120"",""Aldemir Rodrigues Junior"","""",""CONTRIB/CONT/CRG/EPCPV"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de levantamento de gastos de CAPEX"",""9128"",""Ana Maria Martins de Oliveira"","""",""CONTRIB/CONT/CRG/GAR"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de solicitação de criação e alteração de ciclo de rateio"",""9187"",""Ana Maria Martins de Oliveira"","""",""CONTRIB/CONT/CRG/GAR"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Formulário de solicitação de ciclo de rateio"",""9190"",""Ana Maria Martins de Oliveira"","""",""CONTRIB/CONT/CRG/GAR"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de controle das aprovações das reclassificações"",""9191"",""Ana Maria Martins de Oliveira"","""",""CONTRIB/CONT/CRG/GAR"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""ISA de solicitação de aprovação das reclassificações"",""9193"",""Ana Maria Martins de Oliveira"","""",""CONTRIB/CONT/CRG/GAR"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""ISA de resposta de aprovação das reclassificações"",""9213"",""Ana Maria Martins de Oliveira"","""",""CONTRIB/CONT/CRG/GAR"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de controle de aprovações dos ciclos de rateio"",""9216"",""Ana Maria Martins de Oliveira"","""",""CONTRIB/CONT/CRG/GAR"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Correspondência interna de aprovação de ciclos de rateio"",""9217"",""Ana Maria Martins de Oliveira"","""",""CONTRIB/CONT/CRG/GAR"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Relatório de circularização de medição de contrato de serviço"",""9218"",""Ana Maria Martins de Oliveira"","""",""CONTRIB/CONT/CRG/GAR"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Informativo de orientação para o Plano Anual de Negócios das áreas contábil e tributária"",""9224"",""Jowal Garcia Pires"","""",""CONTRIB/EDP/DOP"; CONTRIB/EDP/DMPA; CONTRIB/EDP/ICT; CONTRIB/EDP/ETT;" CONTRIB/EDP/TSC"","" """;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de levantamento das horas apontadas para parcerias"",""9226"",""Jowal Garcia Pires"","""",""CONTRIB/EDP/DOP"; CONTRIB/EDP/DMPA; CONTRIB/EDP/ICT; CONTRIB/EDP/ETT;" CONTRIB/EDP/TSC"","" """;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Relatório para análise de gastos com prospecção e resultado"",""9228"",""Marcio de Mendonça Machado"","""",""CONTRIB/CONT/GEPAT/AI"; CONTRIB/CONT/GEPAT;" CONTRIB/CONT/GEPAT/ICTAI"","" """;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Manual de alimentação e governança de dados dos indicadores-chave de performance contábeis e tributários"",""9230"",""Jowal Garcia Pires"","""",""CONTRIB/EDP/DOP"; CONTRIB/EDP/DMPA; CONTRIB/EDP/ICT; CONTRIB/EDP/ETT;" CONTRIB/EDP/TSC"","" """;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de especificação dos indicadores-chave de performance contábeis e tributários"",""9232"",""Jowal Garcia Pires"","""",""CONTRIB/EDP/DOP"; CONTRIB/EDP/DMPA; CONTRIB/EDP/ICT; CONTRIB/EDP/ETT;" CONTRIB/EDP/TSC"","" """;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Relatório de lançamentos de reclassificação de gastos"",""9233"",""Ana Maria Martins de Oliveira"","""",""CONTRIB/CONT/CRG/GAR"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de justificativa contábil para manutenção de poços exploratórios"",""9234"",""Cacilda Bacelar Sena"","""",""CONTRIB/CONT/GEPAT/AI"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de alimentação dos indicadores-chave de performance contábeis e tributários"",""9235"",""Jowal Garcia Pires"","""",""CONTRIB/EDP/DOP"; CONTRIB/EDP/DMPA; CONTRIB/EDP/ICT; CONTRIB/EDP/ETT;" CONTRIB/EDP/TSC"","" """;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Relatório de acompanhamento da alimentação dos indicadores-chave de performance contábeis e tributários"",""9237"",""Jowal Garcia Pires"","""",""CONTRIB/EDP/DOP"; CONTRIB/EDP/DMPA; CONTRIB/EDP/ICT; CONTRIB/EDP/ETT;" CONTRIB/EDP/TSC"","" """;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Relatório de divulgação dos indicadores-chave de performance contábeis e tributários"",""9239"",""Jowal Garcia Pires"","""",""CONTRIB/EDP/DOP"; CONTRIB/EDP/DMPA; CONTRIB/EDP/ICT; CONTRIB/EDP/ETT;" CONTRIB/EDP/TSC"","" """;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Parecer de análise tributária para venda de serviços"",""9247"",""Janaína Tannus de Oliveira Bedran"","""",""CONTRIB/ACT/CFBS/ABS"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de controle de baixas de poços e outras despesas exploratórias"",""9253"",""Marcio de Mendonça Machado"","""",""CONTRIB/CONT/GEPAT/AI"; CONTRIB/CONT/GEPAT;" CONTRIB/CONT/GEPAT/ICTAI"","" """;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha da composição de custos capitalizados e incorridos na produção, na exploração e no desenvolvimento de petróleo e gás"",""9271"",""Fernanda de Medeiros Carvalho de Oliveira Pinto"","""",""CONTRIB/CONT/GEPAT/AI"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de coleta de dados para a iniciativa Visão CONTRIB"",""9279"",""Jowal Garcia Pires"","""",""CONTRIB/EDP/DOP"; CONTRIB/EDP/DMPA; CONTRIB/EDP/ICT; CONTRIB/EDP/ETT;" CONTRIB/EDP/TSC"","" """;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Relatório de divulgação da iniciativa Visão CONTRIB"",""9282"",""Jowal Garcia Pires"","""",""CONTRIB/EDP/DOP"; CONTRIB/EDP/DMPA; CONTRIB/EDP/ICT; CONTRIB/EDP/ETT;" CONTRIB/EDP/TSC"","" """;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de apuração do crédito de impostos das parcerias"",""9305"",""Dayana Madeira Nogueira"","""",""CONTRIB/GCTPAR";" CONTRIB/GCTPAR/ ITP"","" """;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de dados para controle das aprovações dos ciclos de rateio"",""9311"",""Ana Maria Martins de Oliveira"","""",""CONTRIB/CONT/CRG/GAR"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de análise de dados para início do processo de contratação"",""9317"",""Antonio Eduardo de Jesus"","""",""CONTRIB/ADM"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Relatório de conciliação de depósitos judiciais entre a contabilidade e o jurídico"",""9320"",""Ricardo Cerqueira Dias"","""",""CONTRIB/CONT/CONGER/ACDJ"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Relatório de identificação acerca das incertezas no tratamento de tributos sobre o lucro"",""9337"",""Alexandre Souza Torres"","""",""CONTRIB/TPG/RISCOS-TRIB"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Relatório da certificação do cálculo do valor do homem-hora de parcerias"",""9350"",""Cintia Vilas Boas Bulhosa Sacramento"","""",""CONTRIB/GCTPAR/GSO"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha para controle de baixas contábeis por desinvestimentos"",""9351"",""Marcio de Mendonça Machado"","""",""CONTRIB/CONT/GEPAT/AI"; CONTRIB/CONT/GEPAT;" CONTRIB/CONT/GEPAT/ICTAI"","" """;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""ISA de aprovação de nova contratação de auditores independentes"",""9353"",""Antonio Eduardo de Jesus"","""",""CONTRIB/ADM"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de manutenção de ordem interna"",""9358"",""Sidney José Greco"","""",""CONTRIB/EDP/DMPA"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Contrato de compartilhamento de custos e despesas de infraestrutura administrativa"",""9364"",""Antonio Eduardo de Jesus"","""",""CONTRIB/ADM"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Procuração para representação e atuação junto aos órgãos fiscais"",""9366"",""Antonio Eduardo de Jesus"","""",""CONTRIB/ADM"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de indicadores de recuperação de caixa sobre o custo de pessoal"",""9367"",""Cintia Vilas Boas Bulhosa Sacramento"","""",""CONTRIB/GCTPAR/GSO"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Nota de acompanhamento de investimentos das atividades de exploração e de avaliação de reservas de petróleo e gás"",""9368"",""Marcio de Mendonça Machado"","""",""CONTRIB/CONT/GEPAT/AI"; CONTRIB/CONT/GEPAT;" CONTRIB/CONT/GEPAT/ICTAI"","" """;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Quadro de indicadores de faturamento de homem-hora para parcerias"",""9370"",""Cintia Vilas Boas Bulhosa Sacramento"","""",""CONTRIB/GCTPAR/GSO"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Mensagem de divulgação de pronunciamentos contábeis e documentos emitidos"",""9371"",""Renata Mendes dos Santos"","""",""CONTRIB/CONT/PPC/PCAE"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de manutenção de centro de custo"",""9372"",""Sidney José Greco"","""",""CONTRIB/EDP/DMPA"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de manutenção de centro de lucro"",""9373"",""Sidney José Greco"","""",""CONTRIB/EDP/DMPA"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de liquidação de elementos de classificação contábil"",""9376"",""Sidney José Greco"","""",""CONTRIB/EDP/DMPA"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de acompanhamento de investimentos exploratórios não vinculados à reserva provada"",""9382"",""Marcio de Mendonça Machado"","""",""CONTRIB/CONT/GEPAT/AI"; CONTRIB/CONT/GEPAT;" CONTRIB/CONT/GEPAT/ICTAI"","" """;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Relatório de acompanhamento para conclusão do controle periódico de registros manuais"",""9385"",""Antonio Eduardo de Jesus"","""",""CONTRIB/ADM"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Nota de divulgação de novas normas e interpretações contábeis que entrarão em vigor"",""9387"",""Renata Mendes dos Santos"","""",""CONTRIB/CONT/PPC/PCAE"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Relatório de informativo dos novos normativos ou alterações, audiências públicas e cartas-comentários"",""9389"",""Renata Mendes dos Santos"","""",""CONTRIB/CONT/PPC/PCAE"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Informativo para divulgação de notícias externas e trabalhos realizados pela gerência"",""9395"",""Renata Mendes dos Santos"","""",""CONTRIB/CONT/PPC/PCAE"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Relatório de gestão dos processos contábeis e tributários"",""9398"",""Jowal Garcia Pires"","""",""CONTRIB/EDP/DOP"; CONTRIB/EDP/DMPA; CONTRIB/EDP/ICT; CONTRIB/EDP/ETT;" CONTRIB/EDP/TSC"","" """;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""ISA de divulgação do inicio do processo de revisão das diretrizes de práticas contábeis"",""9400"",""Leandro Bittencourt dos Santos"","""",""CONTRIB/CONT/PPC/NC"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""DIP de aprovação das políticas contábeis atualizadas"",""9402"",""Leandro Bittencourt dos Santos"","""",""CONTRIB/CONT/PPC/NC"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Diretriz para definição de politicas contábeis"",""9407"",""Leandro Bittencourt dos Santos"","""",""CONTRIB/CONT/PPC/NC"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de montagem de valores para imposto de renda de pessoa física e contribuição sobre o lucro líquido"",""9411"",""Cacilda Bacelar Sena"","""",""CONTRIB/CONT/GEPAT/AI"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Formulário de pesquisa de avaliação de auditores independentes"",""9413"",""Antonio Eduardo de Jesus"","""",""CONTRIB/ADM"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""ISA de solicitação de revisão e aprovação de lançamentos manuais"",""9415"",""Antonio Eduardo de Jesus"","""",""CONTRIB/ADM"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Informativo com análise sobre novos normativos, alterações ou propostas para a norma contábil internacional"",""9420"",""Renata Mendes dos Santos"","""",""CONTRIB/CONT/PPC/PCAE"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de análise de prospecção tributária"",""9426"",""Cacilda Bacelar Sena"","""",""CONTRIB/CONT/GEPAT/AI"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de controle de criação de tipos de transação contábil"",""9439"",""Sidney José Greco"","""",""CONTRIB/EDP/DMPA"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de controle de cadastro de centro logístico"",""9440"",""Sidney José Greco"","""",""CONTRIB/EDP/DMPA"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de informações de sociedades parceiras"",""9443"",""Sidney José Greco"","""",""CONTRIB/EDP/DMPA"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de dados para uso no sistema público de escrituração digital"",""9445"",""Sidney José Greco"","""",""CONTRIB/EDP/DMPA"","" """;;;;;;;;;;;;;;;;;;;;;;;
